                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    158,                 1.0669,                0.59356,                0.97281,                0.79707,                0.66892,                0.69257,                0.40417,                 1.6441,                  1.019,                 1.2937,               0.004819,               0.004819,               0.004819
                    159,                 1.0773,                0.60208,                0.97574,                0.79071,                0.67126,                0.69285,                0.40408,                 1.6442,                 1.0196,                 1.2942,               0.004786,               0.004786,               0.004786
                    160,                 1.0582,                0.58411,                0.97043,                0.79654,                0.66954,                0.69247,                0.40366,                 1.6446,                 1.0206,                 1.2944,               0.004753,               0.004753,               0.004753
                    161,                 1.0634,                0.59143,                0.96996,                0.79768,                0.66947,                0.69266,                0.40401,                 1.6446,                 1.0208,                 1.2948,                0.00472,                0.00472,                0.00472
                    162,                 1.0639,                0.59418,                0.96992,                0.79663,                0.67041,                0.69387,                0.40385,                 1.6446,                 1.0203,                  1.295,               0.004687,               0.004687,               0.004687
                    163,                 1.0587,                0.59091,                0.96814,                0.79575,                0.66917,                 0.6928,                0.40353,                 1.6442,                 1.0198,                  1.295,               0.004654,               0.004654,               0.004654
                    164,                 1.0513,                0.58481,                0.96502,                0.79832,                0.66932,                 0.6935,                0.40445,                  1.644,                 1.0202,                  1.295,               0.004621,               0.004621,               0.004621
                    165,                 1.0547,                0.58006,                0.96962,                0.79481,                0.66946,                0.69359,                0.40441,                 1.6438,                 1.0207,                  1.295,               0.004588,               0.004588,               0.004588
                    166,                 1.0527,                0.58192,                0.96798,                0.79305,                0.66977,                0.69345,                 0.4044,                 1.6435,                 1.0214,                  1.295,               0.004555,               0.004555,               0.004555
                    167,                  1.056,                0.58662,                0.96588,                0.79003,                0.66902,                0.69141,                0.40431,                  1.643,                 1.0219,                  1.295,               0.004522,               0.004522,               0.004522
                    168,                 1.0428,                0.58167,                0.96594,                0.78821,                0.66949,                0.69106,                0.40445,                 1.6427,                 1.0221,                  1.295,               0.004489,               0.004489,               0.004489
                    169,                 1.0413,                0.57756,                0.96264,                0.78871,                0.66882,                0.69118,                0.40442,                  1.643,                 1.0225,                 1.2954,               0.004456,               0.004456,               0.004456
                    170,                 1.0449,                0.57687,                0.96315,                0.78887,                0.66891,                0.69117,                0.40444,                  1.643,                 1.0231,                 1.2954,               0.004423,               0.004423,               0.004423
                    171,                 1.0424,                0.58014,                0.96074,                0.79181,                0.66657,                0.69133,                 0.4046,                 1.6431,                 1.0233,                 1.2956,                0.00439,                0.00439,                0.00439
                    172,                 1.0314,                0.57249,                0.96544,                0.79186,                0.66566,                0.69137,                 0.4048,                 1.6432,                 1.0237,                  1.296,               0.004357,               0.004357,               0.004357
                    173,                 1.0342,                0.57401,                0.96484,                0.78907,                0.66911,                0.69139,                0.40508,                 1.6431,                 1.0242,                 1.2961,               0.004324,               0.004324,               0.004324
                    174,                 1.0286,                0.57159,                0.95915,                0.78015,                0.67216,                0.69157,                0.40508,                 1.6434,                 1.0243,                 1.2964,               0.004291,               0.004291,               0.004291
                    175,                 1.0258,                0.56367,                0.96188,                0.78028,                0.67319,                0.69281,                0.40519,                 1.6432,                 1.0244,                 1.2965,               0.004258,               0.004258,               0.004258
                    176,                  1.022,                0.56628,                0.95548,                0.78136,                 0.6732,                0.69261,                0.40542,                 1.6429,                 1.0246,                 1.2962,               0.004225,               0.004225,               0.004225
                    177,                 1.0214,                0.56457,                0.95454,                 0.7801,                0.67422,                0.69292,                0.40571,                 1.6429,                 1.0245,                 1.2963,               0.004192,               0.004192,               0.004192
                    178,                  1.024,                0.56101,                 0.9594,                 0.7813,                0.67427,                0.69239,                0.40575,                 1.6429,                 1.0247,                 1.2964,               0.004159,               0.004159,               0.004159
                    179,                 1.0209,                0.56481,                0.95728,                0.78353,                  0.674,                0.69183,                0.40594,                 1.6427,                 1.0251,                 1.2964,               0.004126,               0.004126,               0.004126
                    180,                 1.0171,                0.55909,                0.95382,                0.78306,                0.67439,                0.69218,                0.40594,                 1.6426,                 1.0254,                 1.2965,               0.004093,               0.004093,               0.004093
                    181,                 1.0189,                0.56063,                0.95691,                0.78214,                0.67451,                0.69226,                0.40605,                 1.6426,                  1.026,                 1.2966,                0.00406,                0.00406,                0.00406
                    182,                 1.0122,                0.55778,                0.95094,                0.77817,                0.67575,                0.69278,                0.40614,                 1.6423,                 1.0263,                 1.2969,               0.004027,               0.004027,               0.004027
                    183,                 1.0088,                0.55341,                0.95126,                0.77861,                0.67554,                0.69287,                0.40627,                 1.6422,                 1.0268,                  1.297,               0.003994,               0.003994,               0.003994
                    184,                 1.0051,                0.55192,                0.95276,                0.77674,                0.67645,                0.69299,                0.40622,                 1.6422,                 1.0269,                 1.2973,               0.003961,               0.003961,               0.003961
                    185,                 1.0032,                0.55096,                0.95226,                0.77755,                 0.6775,                0.69241,                0.40636,                 1.6423,                  1.027,                 1.2976,               0.003928,               0.003928,               0.003928
                    186,                0.99906,                0.54674,                0.94828,                0.77681,                 0.6774,                0.69225,                0.40652,                 1.6422,                  1.027,                 1.2978,               0.003895,               0.003895,               0.003895
                    187,                 1.0061,                0.55555,                0.95144,                0.77766,                0.67763,                0.69254,                0.40679,                  1.642,                 1.0271,                 1.2977,               0.003862,               0.003862,               0.003862
                    188,                  1.006,                0.55385,                0.95088,                 0.7771,                0.67703,                0.69232,                  0.407,                 1.6418,                 1.0269,                 1.2977,               0.003829,               0.003829,               0.003829
                    189,                0.99633,                0.55561,                0.95063,                0.77717,                0.67768,                0.69223,                0.40696,                 1.6417,                 1.0269,                 1.2979,               0.003796,               0.003796,               0.003796
                    190,                 1.0005,                0.54956,                0.94943,                0.77811,                0.67679,                 0.6914,                0.40698,                 1.6418,                 1.0268,                 1.2981,               0.003763,               0.003763,               0.003763
                    191,                0.98406,                0.53875,                0.94044,                0.77983,                0.67637,                0.69132,                0.40719,                  1.642,                 1.0269,                 1.2986,                0.00373,                0.00373,                0.00373
                    192,                0.99009,                0.54485,                0.94824,                0.78038,                0.67581,                0.69137,                0.40773,                  1.642,                 1.0266,                 1.2989,               0.003697,               0.003697,               0.003697
                    193,                0.98296,                0.54393,                0.94278,                0.78068,                0.67536,                0.69087,                0.40768,                  1.642,                 1.0262,                 1.2992,               0.003664,               0.003664,               0.003664
                    194,                0.98043,                0.53946,                0.94601,                0.78064,                0.67505,                0.69077,                 0.4079,                 1.6418,                 1.0262,                 1.2992,               0.003631,               0.003631,               0.003631
                    195,                0.96586,                 0.5351,                0.94368,                0.78032,                0.67467,                0.69037,                0.40772,                 1.6421,                 1.0263,                 1.2996,               0.003598,               0.003598,               0.003598
                    196,                0.98263,                0.53813,                0.94241,                0.78072,                0.67428,                0.69049,                0.40765,                 1.6421,                 1.0264,                 1.2999,               0.003565,               0.003565,               0.003565
                    197,                0.96976,                0.53217,                0.94217,                0.78146,                0.67335,                 0.6906,                0.40781,                 1.6422,                 1.0264,                 1.3003,               0.003532,               0.003532,               0.003532
                    198,                0.97459,                 0.5337,                0.94008,                 0.7833,                0.67178,                0.69067,                0.40782,                 1.6421,                 1.0264,                 1.3005,               0.003499,               0.003499,               0.003499
                    199,                0.97749,                0.53527,                0.94113,                0.78278,                0.67198,                0.69085,                0.40812,                 1.6421,                 1.0265,                 1.3008,               0.003466,               0.003466,               0.003466
                    200,                0.96884,                 0.5311,                0.94227,                0.78317,                0.67259,                0.69135,                0.40843,                 1.6424,                 1.0264,                 1.3012,               0.003433,               0.003433,               0.003433
                    201,                0.96315,                0.52678,                 0.9369,                0.78373,                0.67173,                0.69141,                0.40856,                 1.6424,                 1.0263,                 1.3016,                 0.0034,                 0.0034,                 0.0034
                    202,                0.96046,                0.52656,                0.93976,                0.78828,                0.67015,                0.69149,                0.40861,                 1.6423,                 1.0262,                 1.3016,               0.003367,               0.003367,               0.003367
                    203,                0.95503,                0.52127,                0.93503,                0.78802,                0.67029,                0.69163,                0.40875,                 1.6423,                 1.0261,                 1.3017,               0.003334,               0.003334,               0.003334
                    204,                 0.9519,                0.51716,                0.93483,                0.78983,                0.67056,                0.69198,                0.40884,                 1.6423,                 1.0264,                 1.3019,               0.003301,               0.003301,               0.003301
                    205,                0.95878,                0.52342,                0.93519,                0.79097,                0.67069,                0.69188,                0.40904,                  1.642,                 1.0267,                  1.302,               0.003268,               0.003268,               0.003268
                    206,                0.95924,                0.52494,                0.93764,                0.79202,                0.66939,                0.69177,                0.40945,                 1.6419,                 1.0266,                 1.3021,               0.003235,               0.003235,               0.003235
                    207,                0.96059,                0.52709,                0.93965,                0.79113,                0.67099,                0.69186,                0.40955,                 1.6418,                 1.0266,                 1.3021,               0.003202,               0.003202,               0.003202
                    208,                0.94612,                0.51502,                0.93131,                0.79108,                0.67058,                 0.6919,                0.40956,                 1.6416,                 1.0267,                 1.3022,               0.003169,               0.003169,               0.003169
                    209,                0.94964,                0.51623,                0.93334,                0.79581,                0.66886,                 0.6919,                0.40959,                 1.6415,                 1.0267,                 1.3023,               0.003136,               0.003136,               0.003136
                    210,                0.95553,                0.52282,                0.93734,                0.79718,                0.66865,                0.69206,                0.40958,                 1.6415,                 1.0269,                 1.3025,               0.003103,               0.003103,               0.003103
                    211,                0.94076,                 0.5147,                0.93457,                0.79678,                0.66832,                0.69212,                0.40976,                 1.6414,                 1.0273,                 1.3023,                0.00307,                0.00307,                0.00307
                    212,                 0.9405,                0.50854,                0.93227,                0.79796,                0.66857,                 0.6922,                0.40978,                 1.6414,                 1.0276,                 1.3026,               0.003037,               0.003037,               0.003037
                    213,                0.94184,                0.51223,                 0.9288,                0.79776,                0.66887,                0.69223,                0.40971,                 1.6413,                 1.0279,                 1.3028,               0.003004,               0.003004,               0.003004
                    214,                0.93564,                0.50915,                0.93185,                0.79831,                0.66775,                0.69205,                0.40984,                 1.6413,                 1.0284,                 1.3029,               0.002971,               0.002971,               0.002971
                    215,                0.93737,                0.50989,                 0.9289,                0.79958,                0.66735,                0.69264,                0.40976,                 1.6413,                 1.0287,                 1.3031,               0.002938,               0.002938,               0.002938
                    216,                 0.9353,                0.50765,                0.92968,                0.80015,                0.66759,                0.69239,                0.40976,                 1.6412,                 1.0292,                 1.3031,               0.002905,               0.002905,               0.002905
                    217,                0.93298,                 0.5086,                0.92747,                0.79701,                0.66945,                0.69246,                0.40983,                  1.641,                 1.0298,                 1.3031,               0.002872,               0.002872,               0.002872
                    218,                0.92741,                0.50329,                0.92712,                0.79598,                0.67001,                0.69259,                0.41001,                 1.6411,                 1.0302,                 1.3034,               0.002839,               0.002839,               0.002839
                    219,                0.92294,                0.50222,                0.93146,                0.79524,                 0.6705,                0.69252,                0.40998,                 1.6413,                 1.0305,                 1.3037,               0.002806,               0.002806,               0.002806
                    220,                 0.9313,                0.50764,                0.92707,                0.79611,                 0.6705,                0.69266,                0.41011,                 1.6413,                 1.0311,                 1.3039,               0.002773,               0.002773,               0.002773
                    221,                0.92427,                 0.5062,                0.92511,                0.79597,                0.67106,                0.69315,                0.41039,                 1.6412,                 1.0314,                 1.3041,                0.00274,                0.00274,                0.00274
                    222,                0.92436,                0.49945,                0.92684,                0.79632,                0.67098,                0.69344,                0.41045,                 1.6413,                 1.0317,                 1.3043,               0.002707,               0.002707,               0.002707
                    223,                0.91582,                0.49407,                0.92564,                0.79719,                0.67012,                0.69339,                0.41038,                 1.6413,                 1.0321,                 1.3046,               0.002674,               0.002674,               0.002674
                    224,                0.91876,                0.49855,                0.92595,                 0.7977,                0.67015,                0.69357,                0.41031,                 1.6412,                 1.0325,                 1.3047,               0.002641,               0.002641,               0.002641
                    225,                0.91625,                0.50002,                0.92529,                0.79787,                0.66939,                0.69345,                0.41046,                 1.6412,                 1.0328,                 1.3049,               0.002608,               0.002608,               0.002608
                    226,                0.90276,                0.49048,                0.91971,                 0.7988,                0.66891,                0.69364,                 0.4105,                 1.6413,                 1.0332,                 1.3051,               0.002575,               0.002575,               0.002575
                    227,                0.90707,                0.49211,                0.92336,                0.79966,                0.66859,                0.69336,                 0.4108,                 1.6412,                 1.0335,                 1.3052,               0.002542,               0.002542,               0.002542
                    228,                0.91173,                0.49408,                0.92107,                0.79709,                0.66934,                 0.6932,                0.41066,                 1.6412,                 1.0338,                 1.3053,               0.002509,               0.002509,               0.002509
                    229,                0.90765,                0.48722,                0.91765,                0.79863,                0.66879,                0.69327,                0.41088,                  1.641,                 1.0344,                 1.3053,               0.002476,               0.002476,               0.002476
                    230,                0.90153,                0.48882,                0.91916,                0.79866,                0.66969,                0.69401,                 0.4112,                 1.6407,                  1.035,                 1.3049,               0.002443,               0.002443,               0.002443
                    231,                0.89622,                0.48553,                0.91947,                0.79913,                0.66998,                0.69414,                0.41128,                 1.6407,                 1.0356,                 1.3051,                0.00241,                0.00241,                0.00241
                    232,                0.89935,                0.48695,                 0.9216,                0.80009,                0.66995,                 0.6944,                0.41156,                 1.6407,                  1.036,                 1.3052,               0.002377,               0.002377,               0.002377
                    233,                0.89346,                0.48258,                 0.9188,                0.79965,                 0.6701,                 0.6939,                0.41155,                 1.6407,                 1.0362,                 1.3053,               0.002344,               0.002344,               0.002344
                    234,                0.89612,                0.48453,                0.91724,                0.80076,                0.66877,                0.69377,                0.41156,                 1.6408,                 1.0365,                 1.3055,               0.002311,               0.002311,               0.002311
                    235,                0.89929,                0.48705,                0.91735,                 0.7992,                 0.6706,                0.69487,                0.41193,                 1.6409,                  1.037,                 1.3057,               0.002278,               0.002278,               0.002278
                    236,                0.89013,                0.48213,                0.91801,                0.79775,                0.67237,                0.69488,                0.41193,                 1.6408,                 1.0375,                 1.3057,               0.002245,               0.002245,               0.002245
                    237,                0.88349,                0.47733,                0.92082,                 0.7958,                0.67228,                0.69436,                0.41178,                 1.6407,                  1.038,                 1.3058,               0.002212,               0.002212,               0.002212
                    238,                0.88888,                0.47695,                0.91561,                0.79289,                0.67428,                0.69451,                0.41185,                 1.6407,                 1.0387,                 1.3059,               0.002179,               0.002179,               0.002179
                    239,                0.87614,                 0.4728,                0.91229,                0.79338,                0.67388,                0.69437,                0.41196,                 1.6406,                 1.0393,                  1.306,               0.002146,               0.002146,               0.002146
                    240,                 0.8802,                0.47751,                0.91177,                0.79361,                0.67305,                0.69438,                0.41195,                 1.6406,                   1.04,                 1.3063,               0.002113,               0.002113,               0.002113
                    241,                0.87886,                0.47375,                  0.915,                 0.7936,                0.67357,                0.69432,                0.41219,                 1.6407,                 1.0409,                 1.3063,                0.00208,                0.00208,                0.00208
                    242,                 0.8743,                 0.4708,                 0.9145,                 0.7924,                0.67347,                0.69437,                0.41226,                 1.6408,                 1.0417,                 1.3067,               0.002047,               0.002047,               0.002047
                    243,                0.87372,                0.47229,                0.91222,                0.79243,                0.67342,                0.69439,                0.41217,                 1.6407,                 1.0425,                 1.3064,               0.002014,               0.002014,               0.002014
                    244,                0.86695,                0.46843,                0.91106,                0.79248,                0.67343,                0.69434,                0.41215,                 1.6407,                 1.0432,                 1.3068,               0.001981,               0.001981,               0.001981
                    245,                0.86318,                0.46892,                 0.9092,                0.79248,                0.67338,                0.69461,                0.41228,                 1.6407,                 1.0439,                 1.3069,               0.001948,               0.001948,               0.001948
                    246,                0.87035,                0.47107,                0.91219,                0.79095,                0.67308,                0.69454,                0.41224,                 1.6404,                 1.0445,                 1.3066,               0.001915,               0.001915,               0.001915
                    247,                0.86201,                0.46664,                0.90936,                0.79122,                0.67376,                0.69468,                0.41223,                 1.6404,                 1.0453,                 1.3068,               0.001882,               0.001882,               0.001882
                    248,                0.85906,                0.46226,                0.90932,                0.79074,                0.67366,                0.69422,                0.41213,                 1.6404,                 1.0458,                 1.3069,               0.001849,               0.001849,               0.001849
                    249,                0.85314,                0.46084,                0.90724,                0.79449,                0.67288,                 0.6944,                0.41229,                 1.6403,                 1.0463,                 1.3071,               0.001816,               0.001816,               0.001816
                    250,                0.85556,                0.46024,                0.90798,                0.79232,                0.67347,                0.69533,                0.41243,                 1.6401,                 1.0469,                 1.3072,               0.001783,               0.001783,               0.001783
                    251,                0.85096,                0.46294,                0.90681,                0.79293,                 0.6733,                0.69553,                0.41253,                   1.64,                 1.0474,                 1.3073,                0.00175,                0.00175,                0.00175
                    252,                0.85537,                0.46423,                0.91163,                0.79257,                0.67342,                0.69557,                0.41238,                 1.6399,                 1.0482,                 1.3074,               0.001717,               0.001717,               0.001717
                    253,                0.84499,                0.45917,                0.90792,                0.79547,                0.67312,                0.69585,                0.41239,                 1.6395,                 1.0488,                 1.3072,               0.001684,               0.001684,               0.001684
                    254,                 0.8453,                0.45906,                0.90392,                0.79476,                0.67254,                0.69567,                0.41235,                 1.6396,                 1.0496,                 1.3075,               0.001651,               0.001651,               0.001651
                    255,                0.85103,                0.46245,                0.90445,                0.79347,                0.67215,                 0.6952,                0.41229,                 1.6396,                 1.0504,                 1.3076,               0.001618,               0.001618,               0.001618
                    256,                 0.8372,                0.45228,                0.90207,                0.79627,                0.67098,                0.69493,                0.41228,                 1.6395,                 1.0512,                 1.3077,               0.001585,               0.001585,               0.001585
                    257,                0.84352,                0.46119,                0.90738,                0.79681,                0.67067,                0.69495,                0.41221,                 1.6395,                 1.0518,                 1.3079,               0.001552,               0.001552,               0.001552
                    258,                0.83337,                0.45197,                0.90086,                0.79749,                0.67081,                0.69488,                0.41236,                 1.6394,                 1.0524,                  1.308,               0.001519,               0.001519,               0.001519
                    259,                0.83622,                0.44946,                0.90172,                0.79842,                0.67011,                0.69491,                0.41231,                 1.6394,                  1.053,                 1.3081,               0.001486,               0.001486,               0.001486
                    260,                0.82973,                0.44949,                0.89973,                 0.7984,                0.66873,                0.69474,                0.41242,                 1.6394,                 1.0536,                 1.3082,               0.001453,               0.001453,               0.001453
                    261,                0.82173,                0.44706,                0.90011,                 0.7994,                0.66954,                0.69587,                0.41247,                 1.6394,                 1.0542,                 1.3085,                0.00142,                0.00142,                0.00142
                    262,                0.83098,                 0.4505,                0.90095,                0.79968,                0.66927,                0.69582,                0.41249,                 1.6395,                 1.0547,                 1.3086,               0.001387,               0.001387,               0.001387
                    263,                0.82624,                 0.4464,                0.89993,                0.80124,                0.66944,                0.69605,                0.41255,                 1.6394,                 1.0551,                 1.3086,               0.001354,               0.001354,               0.001354
                    264,                0.81387,                0.43742,                0.89565,                0.80129,                0.66927,                0.69599,                0.41251,                 1.6394,                 1.0557,                 1.3087,               0.001321,               0.001321,               0.001321
                    265,                0.82441,                0.44118,                0.89676,                0.80074,                0.66954,                0.69595,                 0.4127,                 1.6395,                 1.0561,                 1.3091,               0.001288,               0.001288,               0.001288
                    266,                0.81424,                0.43822,                0.89885,                0.80167,                0.66954,                0.69604,                0.41263,                 1.6396,                 1.0567,                 1.3094,               0.001255,               0.001255,               0.001255
                    267,                0.81787,                0.44266,                0.89591,                0.79921,                0.67012,                0.69604,                0.41317,                 1.6395,                 1.0573,                 1.3095,               0.001222,               0.001222,               0.001222
                    268,                0.81339,                0.43779,                0.89759,                0.79757,                0.67012,                0.69608,                0.41325,                 1.6398,                 1.0581,                   1.31,               0.001189,               0.001189,               0.001189
                    269,                 0.8098,                0.43829,                0.89294,                0.80169,                 0.6695,                0.69609,                0.41337,                   1.64,                  1.059,                 1.3103,               0.001156,               0.001156,               0.001156
                    270,                0.81388,                0.43875,                0.89435,                0.80055,                0.66956,                0.69606,                0.41331,                 1.6401,                 1.0597,                 1.3105,               0.001123,               0.001123,               0.001123
                    271,                0.81162,                0.43628,                0.89406,                0.80039,                0.66961,                0.69603,                0.41332,                 1.6401,                 1.0605,                 1.3104,                0.00109,                0.00109,                0.00109
                    272,                0.80952,                0.43665,                0.89593,                0.79952,                0.66956,                 0.6961,                0.41335,                 1.6401,                 1.0613,                 1.3105,               0.001057,               0.001057,               0.001057
                    273,                0.80639,                0.43367,                0.89418,                0.80128,                0.66947,                0.69615,                0.41337,                 1.6401,                 1.0619,                 1.3107,               0.001024,               0.001024,               0.001024
                    274,                0.80051,                0.43395,                0.89287,                0.80119,                0.66943,                0.69639,                0.41345,                 1.6402,                 1.0626,                 1.3109,               0.000991,               0.000991,               0.000991
                    275,                0.79578,                0.42949,                 0.8924,                0.80083,                0.66878,                0.69595,                0.41358,                 1.6402,                  1.063,                 1.3108,               0.000958,               0.000958,               0.000958
                    276,                0.78977,                0.42555,                0.89131,                0.80312,                0.66762,                0.69598,                0.41359,                 1.6404,                 1.0635,                 1.3113,               0.000925,               0.000925,               0.000925
                    277,                0.79932,                0.43184,                0.89371,                0.80289,                0.66777,                  0.696,                0.41366,                 1.6405,                 1.0642,                 1.3115,               0.000892,               0.000892,               0.000892
                    278,                0.79345,                0.42722,                0.89037,                  0.803,                0.66792,                0.69619,                0.41395,                 1.6406,                  1.065,                 1.3116,               0.000859,               0.000859,               0.000859
                    279,                0.78575,                0.42246,                0.89164,                0.80345,                0.66793,                0.69622,                0.41397,                 1.6407,                 1.0658,                 1.3117,               0.000826,               0.000826,               0.000826
                    280,                0.78993,                0.42705,                0.89076,                0.80437,                0.66792,                0.69633,                  0.414,                 1.6408,                 1.0667,                 1.3119,               0.000793,               0.000793,               0.000793
                    281,                0.78888,                0.42266,                0.89128,                0.80379,                0.66779,                0.69628,                0.41409,                  1.641,                 1.0675,                 1.3122,                0.00076,                0.00076,                0.00076
                    282,                0.78058,                0.42022,                 0.8887,                0.80444,                0.66793,                0.69672,                0.41426,                 1.6411,                 1.0684,                 1.3123,               0.000727,               0.000727,               0.000727
                    283,                0.78072,                0.41789,                0.88779,                0.80427,                0.66763,                0.69656,                0.41449,                 1.6412,                 1.0692,                 1.3126,               0.000694,               0.000694,               0.000694
                    284,                0.78676,                0.42403,                0.89436,                 0.8052,                0.66722,                0.69665,                0.41451,                 1.6412,                 1.0701,                 1.3128,               0.000661,               0.000661,               0.000661
                    285,                0.78306,                0.41985,                0.88827,                0.80492,                0.66685,                0.69668,                0.41455,                  1.641,                  1.071,                 1.3126,               0.000628,               0.000628,               0.000628
                    286,                0.77306,                0.41731,                0.88821,                0.80496,                0.66694,                0.69669,                0.41447,                 1.6411,                  1.072,                 1.3129,               0.000595,               0.000595,               0.000595
                    287,                0.77512,                0.41591,                0.88708,                0.80222,                0.66864,                0.69663,                0.41445,                 1.6415,                  1.073,                 1.3136,               0.000562,               0.000562,               0.000562
                    288,                0.76358,                0.41179,                0.88423,                0.80495,                0.66649,                0.69649,                0.41468,                 1.6416,                 1.0739,                 1.3139,               0.000529,               0.000529,               0.000529
                    289,                0.77062,                0.41486,                0.88574,                0.80351,                0.66767,                0.69641,                0.41461,                 1.6416,                  1.075,                 1.3141,               0.000496,               0.000496,               0.000496
                    290,                0.76989,                0.41547,                0.88524,                0.80627,                0.66692,                 0.6967,                0.41469,                 1.6417,                 1.0761,                 1.3143,               0.000463,               0.000463,               0.000463
                    291,                0.73652,                0.36527,                0.85627,                0.80594,                0.66689,                0.69681,                0.41462,                 1.6418,                 1.0773,                 1.3145,                0.00043,                0.00043,                0.00043
                    292,                0.71313,                0.35263,                0.85115,                0.80349,                0.66767,                0.69656,                0.41498,                 1.6418,                 1.0783,                 1.3147,               0.000397,               0.000397,               0.000397
                    293,                0.70551,                0.34927,                0.84676,                0.80296,                0.66773,                 0.6966,                0.41493,                 1.6419,                 1.0794,                  1.315,               0.000364,               0.000364,               0.000364
                    294,                0.70383,                0.34682,                0.84838,                0.80312,                0.66797,                0.69675,                0.41508,                 1.6421,                 1.0804,                 1.3152,               0.000331,               0.000331,               0.000331
                    295,                0.69596,                0.34679,                 0.8455,                0.80242,                0.66709,                0.69675,                0.41508,                 1.6421,                 1.0815,                 1.3155,               0.000298,               0.000298,               0.000298
                    296,                0.70171,                0.34694,                0.84594,                0.80157,                 0.6684,                0.69669,                0.41511,                 1.6421,                 1.0826,                 1.3157,               0.000265,               0.000265,               0.000265
                    297,                0.69235,                0.34343,                0.84586,                0.80233,                0.66833,                0.69696,                0.41516,                 1.6421,                 1.0835,                 1.3158,               0.000232,               0.000232,               0.000232
                    298,                0.68696,                0.33944,                 0.8455,                0.79577,                0.66902,                0.69706,                0.41526,                 1.6422,                 1.0845,                  1.316,               0.000199,               0.000199,               0.000199
                    299,                0.69041,                0.34218,                0.84491,                0.79663,                0.66892,                0.69736,                0.41544,                 1.6422,                 1.0857,                 1.3162,               0.000166,               0.000166,               0.000166
                    300,                0.68459,                0.33902,                0.84299,                0.79626,                0.66875,                0.69748,                0.41558,                 1.6423,                 1.0867,                 1.3164,               0.000133,               0.000133,               0.000133
